year,doy,hod,PPFD,Tair,VPD,E,A,height,Tleaf,sw,sw0,Ps,Pleaf,LAI,precip,u,coszen,Patm,CO2,O2,max_leaf_width,can_sat,kcanint,Vmax25,gamstar25,Tref,JV,Rlref,TRlref,Kc25,Ko25,alpha,c1,c2,c3,c4,eps_l,eps_s,albedo_l,albedo_l2,albedo_ws,albedo_ds,tau_l,chi_l,kn,Ev,Ej,Egamstar,Ec,Eo,deltaSv,deltaSj,Hdv,Hdj,P50,P88,kmax,ratiocrit,g1,sfw,nPs,ground_area,Ztop,Zbottom,root_beta,Psie,hyds,theta_sat,fc,pwp,bch,r_soil
[-],[-],[-],[umol m-2 s-1],[deg C],[kPa],[mmol m-2 s-1],[umol m-2 s-1],[m],[deg C],[m3 m-3],[m3 m-3],[MPa],[MPa],[m2 m-2],[mm d-1],[m s-1],[-],[kPa],[Pa],[kPa],[m],[mm d-1],[-],[umol m-2 s-1],[Pa],[deg C],[-],[umol m-2 s-1],[deg C],[Pa],[Pa],[mol(photon) mol(e-)-1],[-],[-],[-],[-],[-],[-],[-],[-],[-],[-],[-],[-],[-],[J mol-1],[J mol-1],[J mol-1],[J mol-1],[J mol-1],[J mol-1 K-1],[J mol-1 K-1],[J mol-1],[J mol-1],[-MPa],[-MPa],[mmol m-2 s-1 MPa-1],[-],[kPa0.5],[-],[MPa],[m2],[m],[m],[1^(cm-1)],[MPa],[m s-1],[m3 m-3],[m3 m-3],[m3 m-3],[-],[-]
2016,303,15,64.24333333,20.67677784,0.480602081,1.059372484,0.075197269,6.355,20.53633333,0.079,0.061,NA,NA,2.64579366,0,0.5,0.659355855,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,15.5,241.8966667,21.36929226,0.403499613,1.716012575,6.658737415,6.355,21.87983333,0.079,0.061,NA,NA,2.64579366,0,0.5,0.574522212,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,16,177.2333333,20.79609394,0.406715942,0.135707703,6.63279946,6.355,21.15883333,0.079,0.061,NA,NA,2.64579366,0,0.5,0.482245524,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,16.5,116.65,21.40007162,0.475718268,0.813969203,3.782383588,6.355,21.24866667,0.079,0.061,NA,NA,2.64579366,0,0.5,0.384104671,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,17,79.80733333,21.45473289,0.493927074,0.559634688,1.820655032,6.355,21.25016667,0.079,0.061,NA,NA,2.64579366,0,0.5,0.281778869,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,17.5,39.62366667,21.06464577,0.452817969,0.519099023,-0.031836501,6.355,20.85766667,0.079,0.061,NA,NA,2.64579366,0,0.5,0.177018941,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,18,6.127566667,20.75778008,0.464198062,0.561570986,-1.639633123,6.355,20.55816667,0.079,0.061,NA,NA,2.64579366,0,0.5,0.071617359,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,18.5,0.133566667,20.77813148,0.497323296,0.21848424,-3.062329368,6.355,20.57583333,0.079,0.061,NA,NA,2.64579366,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,19,0.000466667,20.36788177,0.466325321,0.179517031,-2.570199988,6.355,20.34083333,0.079,0.061,NA,NA,2.64579366,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,303,19.5,3.33E-05,20.09139872,0.384484452,0.620227699,-2.236052983,6.355,20.164,0.079,0.061,NA,NA,2.64579366,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
