year,doy,hod,PPFD,Tair,VPD,E,A,height,Tleaf,sw,sw0,Ps,Pleaf,LAI,precip,u,coszen,Patm,CO2,O2,max_leaf_width,can_sat,kcanint,Vmax25,gamstar25,Tref,JV,Rlref,TRlref,Kc25,Ko25,alpha,c1,c2,c3,c4,eps_l,eps_s,albedo_l,albedo_l2,albedo_ws,albedo_ds,tau_l,chi_l,kn,Ev,Ej,Egamstar,Ec,Eo,deltaSv,deltaSj,Hdv,Hdj,T50,Tcrit,P50,P88,kmax,ratiocrit,gmin20,gminTp,Tp,g1,sfw,nPs,ground_area,Ztop,Zbottom,root_beta,Psie,hyds,theta_sat,fc,pwp,bch,r_soil
[-],[-],[-],[umol m-2 s-1],[deg C],[kPa],[mmol m-2 s-1],[umol m-2 s-1],[m],[deg C],[m3 m-3],[m3 m-3],[MPa],[MPa],[m2 m-2],[mm d-1],[m s-1],[-],[kPa],[Pa],[kPa],[m],[mm d-1],[-],[umol m-2 s-1],[Pa],[deg C],[-],[umol m-2 s-1],[deg C],[Pa],[Pa],[mol(photon) mol(e-)-1],[-],[-],[-],[-],[-],[-],[-],[-],[-],[-],[-],[-],[-],[J mol-1],[J mol-1],[J mol-1],[J mol-1],[J mol-1],[J mol-1 K-1],[J mol-1 K-1],[J mol-1],[J mol-1],[deg C],[deg C],[-MPa],[-MPa],[mmol m-2 s-1 MPa-1],[-],[mol m-2 s-1],[mol m-2 s-1],[deg C],[kPa0.5],[-],[MPa],[m2],[m],[m],[1^(cm-1)],[MPa],[m s-1],[m3 m-3],[m3 m-3],[m3 m-3],[-],[-]
2016,306,7.5,373.7433333,13.38679409,0.550545673,2.979543799,29.57954655,7.91,16.48466667,0.099,0.078,-0.197,-1.83,3.679574586,0,0.5,0.516637272,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,306,8,578.7966667,15.77790642,0.677497612,3.906526117,35.46842952,7.91,18.69,0.099,0.078,-0.197,-1.83,3.679574586,0,0.5,0.606527116,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,306,8.5,877.5733333,18.43567657,0.911083361,5.333399877,41.07607264,7.91,22.09583333,0.099,0.078,-0.197,-1.83,3.679574586,0,0.5,0.688574313,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,306,9,1218.443333,19.66630745,1.005991104,6.631269608,41.66136263,7.91,24.4865,0.0985,0.078,-0.197,-1.83,3.679574586,0,0.5,0.761375015,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,306,9.5,1210.583333,21.101789,1.156546961,7.077275108,38.29180855,7.91,25.5525,0.098,0.078,-0.197,-1.83,3.679574586,0,0.5,0.823683579,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,306,10,1179.973333,22.18275738,1.326860302,7.237384244,38.42081004,7.91,26.306,0.098,0.078,-0.197,-1.83,3.679574586,0,0.5,0.87443389,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,306,10.5,1172.846667,24.19992685,1.537882086,7.158001249,37.41582294,7.91,26.69166667,0.098,0.078,-0.197,-1.83,3.679574586,0,0.5,0.912757596,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,306,11,745.9033333,25.180439,1.64423119,6.972297562,33.69580175,7.91,27.895,0.098,0.078,-0.197,-1.83,3.679574586,0,0.5,0.937998967,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,306,11.5,570.5466667,26.39127827,1.738791748,7.503364699,33.34551605,7.91,27.97033333,0.0975,0.077,-0.197,-1.83,3.679574586,0,0.5,0.949726117,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,306,12,510.4,26.7285223,1.741887912,4.970437146,25.27101987,7.91,28.216,0.097,0.077,-0.197,-1.83,3.679574586,0,0.5,0.94773839,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,306,12.5,260.0366667,28.61870956,1.967379651,4.396615415,29.35884721,7.91,29.50033333,0.097,0.077,-0.197,-1.83,3.679574586,0,0.5,0.932069798,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,306,13,523.68,28.77346563,2.04517544,5.040229629,27.61496882,7.91,29.754,0.097,0.077,-0.197,-1.83,3.679574586,0,0.5,0.902988434,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,306,13.5,299.7466667,28.67422199,2.083026832,6.377748917,28.21284438,7.91,29.4675,0.097,0.077,-0.197,-1.83,3.679574586,0,0.5,0.860991889,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,306,14,469.48,27.82886505,2.016058116,6.56016608,28.34300993,7.91,29.019,0.096,0.076,-0.197,-1.83,3.679574586,0,0.5,0.806798734,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,306,14.5,1011.663333,27.94158697,2.00242167,7.865277224,25.89253307,7.91,28.49333333,0.096,0.076,-0.197,-1.83,3.679574586,0,0.5,0.741336231,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,306,15,780.6566667,27.50571251,1.978631593,5.662488431,13.56718998,7.91,27.96883333,0.096,0.076,-0.197,-1.83,3.679574586,0,0.5,0.66572446,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,306,15.5,69.443,25.49635315,1.886960644,4.328449451,5.090692242,7.91,25.38483333,0.096,0.076,-0.197,-1.83,3.679574586,0,0.5,0.581257159,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,306,16,67.44666667,25.0589962,1.850587156,3.71744239,5.938846544,7.91,24.734,0.096,0.076,-0.197,-1.83,3.679574586,0,0.5,0.489379589,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,306,16.5,57.915,24.20870686,1.803523086,3.19380643,1.468064813,7.91,23.74766667,0.0955,0.076,-0.197,-1.83,3.679574586,0,0.5,0.391663799,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,306,17,39.90133333,22.48877335,1.636870532,2.964428163,-0.385560641,7.91,22.03433333,0.095,0.076,-0.197,-1.83,3.679574586,0,0.5,0.289781734,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,306,17.5,28.74933333,20.10653448,1.242349104,2.962304099,1.371576806,7.91,20.05366667,0.095,0.075,-0.197,-1.83,3.679574586,0,0.5,0.185476624,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,306,18,10.72833333,18.81495333,1.014182708,1.695014721,-1.566166538,7.91,18.524,0.095,0.075,-0.197,-1.83,3.679574586,0,0.5,0.080533158,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,306,18.5,0.392166667,17.10808372,0.769687271,1.498900336,-1.845839113,7.91,16.9355,0.095,0.075,-0.197,-1.83,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,306,19,0.000833333,16.44820547,0.652422272,1.171281677,-2.238395973,7.91,16.34666667,0.095,0.075,-0.197,-1.83,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,306,19.5,-0.000133333,15.34656835,0.547743452,0.63951978,-2.402473773,7.91,15.28566667,0.095,0.075,-0.197,-1.83,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,306,20,0.000133333,14.47258806,0.496859599,0.102968467,-3.126354387,7.91,14.41666667,0.095,0.075,-0.197,-1.83,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,306,20.5,0,14.08938146,0.491141259,0.592500865,-2.037247769,7.91,14.1175,0.095,0.075,-0.197,-1.83,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,306,21,3.33E-05,13.61498237,0.42816498,0.536094914,-2.051047664,7.91,13.607,0.095,0.075,-0.197,-1.83,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,306,21.5,0.000233333,12.94482398,0.370098729,0.534847055,-3.040530754,7.91,12.78316667,0.095,0.075,-0.197,-1.83,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,306,22,-3.33E-05,11.77806377,0.28089629,0.569454607,-2.01876929,7.91,11.75016667,0.095,0.075,-0.197,-1.83,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,306,22.5,-6.67E-05,11.68015146,0.225140673,0.754922879,-0.874224894,7.91,11.7525,0.095,0.075,-0.197,-1.83,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,306,23,-0.000133333,11.58226013,0.209016798,0.474453161,-2.750971377,7.91,11.48483333,0.095,0.075,-0.197,-1.83,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,306,23.5,0.000166667,10.7530818,0.183845296,0.416106559,-2.286828727,7.91,10.736,0.095,0.075,-0.197,-1.83,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,307,0,-3.33E-05,10.42682314,0.235207545,0.348611969,-1.209605199,7.91,10.461,0.095,0.075,NA,NA,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,307,0.5,-3.33E-05,10.05435848,0.227798646,0.516086298,-2.551706973,7.91,10.05733333,0.094,0.075,NA,NA,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,307,1,-0.000133333,9.692492962,0.206181625,0.517693401,-0.716414274,7.91,9.6625,0.094,0.075,NA,NA,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,307,1.5,0.000266667,8.989520152,0.160589882,0.481341598,-5.447206075,7.91,9.067666667,0.094,0.075,NA,NA,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,307,2,3.33E-05,8.42918396,0.144736233,0.389945891,-1.870090703,7.91,8.518833333,0.094,0.075,NA,NA,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,307,2.5,-6.67E-05,7.95973134,0.151353325,0.423720997,-1.512077358,7.91,8.018483333,0.094,0.075,NA,NA,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,307,3,0,7.728438139,0.151219668,0.51411485,-1.590427122,7.91,7.763283333,0.094,0.075,NA,NA,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,307,3.5,-3.33E-05,7.080363035,0.143804962,0.484716501,-1.449556347,7.91,7.117883333,0.094,0.075,NA,NA,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,307,4,0.003133333,6.778027773,0.154001535,0.458327311,0.17426466,7.91,6.902716667,0.094,0.075,NA,NA,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,307,4.5,1.319566667,7.248936772,0.169608591,0.635209658,-0.290448382,7.91,7.204433333,0.094,0.075,NA,NA,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,307,5,17.4374,6.606651306,0.146747242,0.698249053,-0.129500533,7.91,6.770183333,0.094,0.075,NA,NA,3.679574586,0,0.5,0.009469855,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,307,5.5,67.013,7.385273933,0.156418126,0.947798712,4.662162023,7.91,8.167266667,0.094,0.075,NA,NA,3.679574586,0,0.5,0.113620567,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,307,6,311.4633333,10.61112046,0.178594991,2.007975923,21.78478407,7.91,14.2355,0.094,0.075,NA,NA,3.679574586,0,0.5,0.218410151,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,307,6.5,536.08,11.97417712,0.210280847,3.80084918,37.5001894,7.91,16.54083333,0.094,0.075,NA,NA,3.679574586,0,0.5,0.322045626,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,307,7,791.3033333,14.85505199,0.444049201,4.236063355,39.15092109,7.91,18.84383333,0.094,0.075,NA,NA,3.679574586,0,0.5,0.422753763,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,307,7.5,651.3266667,16.32138681,0.611832103,4.446977064,40.59266271,7.91,20.9505,0.094,0.075,NA,NA,3.679574586,0,0.5,0.518811415,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,307,8,946.01,18.67560577,0.894433727,5.330308283,39.12650298,7.91,22.776,0.094,0.075,NA,NA,3.679574586,0,0.5,0.608575011,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,307,8.5,1160.8,20.43154621,1.09328511,6.591196949,38.31182966,7.91,25.63233333,0.094,0.075,NA,NA,3.679574586,0,0.5,0.69050867,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,307,9,1503.866667,21.75358582,1.281894591,6.58607535,36.07698942,7.91,26.87466667,0.094,0.075,NA,NA,3.679574586,0,0.5,0.763210485,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,307,9.5,1431.466667,23.77401161,1.618356606,5.808335044,33.90415457,7.91,28.3445,0.093,0.075,NA,NA,3.679574586,0,0.5,0.825436508,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,307,10,1147.036667,24.155056,1.71235783,5.414937708,31.78162431,7.91,28.57766667,0.093,0.074,NA,NA,3.679574586,0,0.5,0.876122033,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,307,10.5,1234.796667,24.54120541,1.765072093,5.092007417,29.97813107,7.91,27.90166667,0.093,0.074,NA,NA,3.679574586,0,0.5,0.914399818,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,307,11,668.4066667,26.21162319,1.980226349,4.934870913,29.21493337,7.91,28.80266667,0.093,0.074,NA,NA,3.679574586,0,0.5,0.939614919,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,307,11.5,476.2766667,27.09639406,2.149296962,5.061528943,27.19493381,7.91,29.40816667,0.0925,0.074,NA,NA,3.679574586,0,0.5,0.951335898,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,307,12,515.99,27.93533897,2.265837326,5.608194077,25.37523024,7.91,29.5375,0.092,0.074,NA,NA,3.679574586,0,0.5,0.949362208,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,307,12.5,279.11,28.15701771,2.349381764,7.565430145,26.77732033,7.91,29.13916667,0.092,0.074,NA,NA,3.679574586,0,0.5,0.933727617,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,307,13,581.2433333,28.31429434,2.416113765,7.674573727,25.35180134,7.91,29.0845,0.092,0.073,NA,NA,3.679574586,0,0.5,0.904699638,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,307,13.5,242.8,28.08838224,2.414221469,8.199239191,27.01743479,7.91,29.21683333,0.092,0.073,NA,NA,3.679574586,0,0.5,0.862774948,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,307,14,435.3466667,28.34746122,2.451670727,9.249514827,27.47574829,7.91,29.77433333,0.0915,0.073,NA,NA,3.679574586,0,0.5,0.80867089,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,307,14.5,1051.44,27.6305542,2.374051604,7.853862114,24.92460485,7.91,29.26966667,0.091,0.073,NA,NA,3.679574586,0,0.5,0.743313199,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,307,15,688.215,27.43115616,2.439079499,5.977976925,11.31569952,7.91,28.14483333,0.091,0.073,NA,NA,3.679574586,0,0.5,0.667820163,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,307,15.5,77.18,27.05775499,2.394423081,3.806152207,3.375042711,7.91,26.8795,0.091,0.073,NA,NA,3.679574586,0,0.5,0.583483491,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,307,16,76.14366667,26.80133343,2.288369875,3.233842928,4.540972311,7.91,26.75783333,0.091,0.0725,NA,NA,3.679574586,0,0.5,0.491746204,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,307,16.5,61.12866667,26.5533762,2.36282302,1.909558164,1.038641641,7.91,26.22066667,0.091,0.072,NA,NA,3.679574586,0,0.5,0.394177954,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,307,17,38.537,24.98671532,2.12223871,2.222283154,-0.346880613,7.91,24.68016667,0.09,0.072,NA,NA,3.679574586,0,0.5,0.29244816,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,307,17.5,28.02166667,22.35430145,1.585166053,2.19944712,-0.786969976,7.91,21.97833333,0.09,0.072,NA,NA,3.679574586,0,0.5,0.188297447,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,307,18,11.37406667,19.88815737,1.241939439,1.359340504,-0.445502786,7.91,19.599,0.09,0.072,NA,NA,3.679574586,0,0.5,0.083507864,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,307,18.5,0.4744,18.22643375,0.985977871,1.243303114,-2.446551556,7.91,17.9565,0.09,0.072,NA,NA,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,307,19,0.001,16.8603549,0.793850865,1.015622228,-2.52311431,7.91,16.705,0.09,0.072,NA,NA,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,307,19.5,0,15.85829711,0.66387629,0.737762372,-2.283221352,7.91,15.85933333,0.09,0.072,NA,NA,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,307,20,1.00E-04,15.2939167,0.58699283,0.717672435,-2.848886607,7.91,15.2375,0.09,0.072,NA,NA,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,307,20.5,1.00E-04,14.79960632,0.532482117,0.703436318,-2.418260576,7.91,14.81233333,0.09,0.072,NA,NA,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,307,21,3.33E-05,14.30966139,0.491501229,0.425016061,-3.216866985,7.91,14.1795,0.09,0.072,NA,NA,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,307,21.5,-0.000166667,12.83180594,0.45147717,0.04728928,-1.892274276,7.91,12.75733333,0.09,0.072,NA,NA,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,307,22,1.00E-04,12.89733958,0.464853129,0.426973467,-0.73948113,7.91,13.05,0.09,0.072,NA,NA,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,307,22.5,0,12.39886212,0.415867685,0.284740964,-1.28232171,7.91,12.37366667,0.09,0.072,NA,NA,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,307,23,1.00E-04,11.9111712,0.390286189,0.23244022,-0.94510443,7.91,11.96216667,0.09,0.072,NA,NA,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,307,23.5,-3.33E-05,11.94979858,0.360355812,0.381053454,-1.843305714,7.91,11.9275,0.09,0.072,NA,NA,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,308,0,-3.33E-05,11.2699666,0.300734302,0.300216937,-2.571647157,7.91,11.232,0.09,0.072,-0.125,-1.6,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,308,0.5,0,10.89974761,0.237852106,0.529398837,-2.18430747,7.91,10.8745,0.09,0.072,-0.125,-1.6,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,308,1,3.33E-05,10.50191927,0.186456928,0.627503753,-1.187873771,7.91,10.479,0.09,0.072,-0.125,-1.6,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,308,1.5,-3.33E-05,10.04117608,0.158707165,0.486554982,-3.43790608,7.91,10.04133333,0.09,0.072,-0.125,-1.6,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,308,2,0,9.371315956,0.156633618,0.35153023,-5.058782128,7.91,9.3435,0.09,0.072,-0.125,-1.6,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,308,2.5,-6.67E-05,8.781302929,0.157766458,0.513296805,-3.1695219,7.91,8.825333333,0.09,0.072,-0.125,-1.6,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,308,3,3.33E-05,8.577324152,0.156962863,0.578246469,-1.734851121,7.91,8.684333333,0.09,0.072,-0.125,-1.6,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,308,3.5,0,8.736372948,0.161084296,0.775867394,-1.541020835,7.91,8.815166667,0.09,0.072,-0.125,-1.6,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,308,4,0.003733333,8.451613665,0.15110636,0.641395592,-3.253420599,7.91,8.446833333,0.0895,0.072,-0.125,-1.6,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
